Pudel1 143   3   2   2   4  20   1   2   1   1 MEDIENKKULTURWISSENSCHAFFTPSYCHOLOGI   3 113   0   0   6   0
Pudel1 143   3   2   2   4  20   1   2   1   1 MEDIENKKULTURWISSENSCHAFFTPSYCHOLOGI   3 114   0   0   1   0
Pudel1 143   3   2   2   4  20   1   2   1   1 MEDIENKKULTURWISSENSCHAFFTPSYCHOLOGI   3 115   0   0   5   0
Pudel1 143   3   2   2   4  20   1   2   1   1 MEDIENKKULTURWISSENSCHAFFTPSYCHOLOGI   3 116   0   0   3   0
Pudel1 143   3   2   2   4  20   1   2   1   1 MEDIENKKULTURWISSENSCHAFFTPSYCHOLOGI   3 117   0   0   6   0
Pudel1 143   3   2   2   4  20   1   2   1   1 MEDIENKKULTURWISSENSCHAFFTPSYCHOLOGI   3 118   0   0   5   0
Pudel1 143   3   2   2   4  20   1   2   1   1 MEDIENKKULTURWISSENSCHAFFTPSYCHOLOGI   3 119   0   0   1   0
Pudel1 143   3   2   2   4  20   1   2   1   1 MEDIENKKULTURWISSENSCHAFFTPSYCHOLOGI   3 120   0   0   6   0
Pudel1 143   3   2   2   4  20   1   2   1   1 MEDIENKKULTURWISSENSCHAFFTPSYCHOLOGI   3 121   0   0   5   0
Pudel1 143   3   2   2   4  20   1   2   1   1 MEDIENKKULTURWISSENSCHAFFTPSYCHOLOGI   3 122   0   0   4   0
Pudel1 143   3   2   2   4  20   1   2   1   1 MEDIENKKULTURWISSENSCHAFFTPSYCHOLOGI   3 123   0   0   6   0
Pudel1 143   3   2   2   4  20   1   2   1   1 MEDIENKKULTURWISSENSCHAFFTPSYCHOLOGI   3 124   0   0   1   0
Pudel1 143   3   2   2   4  20   1   2   1   1 MEDIENKKULTURWISSENSCHAFFTPSYCHOLOGI   3 125   0   0   2   0
Pudel1 143   3   2   2   4  20   1   2   1   1 MEDIENKKULTURWISSENSCHAFFTPSYCHOLOGI   3 126   0   0   6   0
Pudel1 143   3   2   2   4  20   1   2   1   1 MEDIENKKULTURWISSENSCHAFFTPSYCHOLOGI   3 127   0   0   4   0
Pudel1 143   3   2   2   4  20   1   2   1   1 MEDIENKKULTURWISSENSCHAFFTPSYCHOLOGI   3 128   0   0   3   0
Pudel1 143   3   2   2   4  20   1   2   1   1 MEDIENKKULTURWISSENSCHAFFTPSYCHOLOGI   3 129   0   0   1   0
Pudel1 143   3   2   2   4  20   1   2   1   1 MEDIENKKULTURWISSENSCHAFFTPSYCHOLOGI   3 130   0   0   4   0
Pudel1 143   3   2   2   4  20   1   2   1   1 MEDIENKKULTURWISSENSCHAFFTPSYCHOLOGI   3 131   0   0   6   0
Pudel1 143   3   2   2   4  20   1   2   1   1 MEDIENKKULTURWISSENSCHAFFTPSYCHOLOGI   3 132   0   0   1   0
Pudel1 143   3   2   2   4  20   1   2   1   1 MEDIENKKULTURWISSENSCHAFFTPSYCHOLOGI   3 133   0   0   2   0
Pudel1 143   3   2   2   4  20   1   2   1   1 MEDIENKKULTURWISSENSCHAFFTPSYCHOLOGI   3 134   0   0   6   0
Pudel1 143   3   2   2   4  20   1   2   1   1 MEDIENKKULTURWISSENSCHAFFTPSYCHOLOGI   3 135   0   0   3   0
Pudel1 143   3   2   2   4  20   1   2   1   1 MEDIENKKULTURWISSENSCHAFFTPSYCHOLOGI   3 136   0   0   4   0
Pudel1 143   3   2   2   4  20   1   2   1   1 MEDIENKKULTURWISSENSCHAFFTPSYCHOLOGI   3 137   0   0   6   0
Pudel1 143   3   2   2   4  20   1   2   1   1 MEDIENKKULTURWISSENSCHAFFTPSYCHOLOGI   3 138   0   0   5   0
Pudel1 143   3   2   2   4  20   1   2   1   1 MEDIENKKULTURWISSENSCHAFFTPSYCHOLOGI   3 139   0   0   1   0
Pudel1 143   3   2   2   4  20   1   2   1   1 MEDIENKKULTURWISSENSCHAFFTPSYCHOLOGI   3 140   0   0   4   0
Pudel1 143   3   2   2   4  20   1   2   1   1 MEDIENKKULTURWISSENSCHAFFTPSYCHOLOGI   3 141   0   0   2   0
Pudel1 143   3   2   2   4  20   1   2   1   1 MEDIENKKULTURWISSENSCHAFFTPSYCHOLOGI   3 142   0   0   6   0
Pudel1 143   3   2   2   4  20   1   2   1   1 MEDIENKKULTURWISSENSCHAFFTPSYCHOLOGI   3 143   0   0   4   0
Pudel1 143   3   2   2   4  20   1   2   1   1 MEDIENKKULTURWISSENSCHAFFTPSYCHOLOGI   3 144   0   0   1   0
Pudel1 143   3   2   2   4  20   1   2   1   1 MEDIENKKULTURWISSENSCHAFFTPSYCHOLOGI   4   1   0   0   4   0
Pudel1 143   3   2   2   4  20   1   2   1   1 MEDIENKKULTURWISSENSCHAFFTPSYCHOLOGI   4   2   0   0   2   0
Pudel1 143   3   2   2   4  20   1   2   1   1 MEDIENKKULTURWISSENSCHAFFTPSYCHOLOGI   4   3   0   0   1   0
Pudel1 143   3   2   2   4  20   1   2   1   1 MEDIENKKULTURWISSENSCHAFFTPSYCHOLOGI   4   4   0   0   4   0
Pudel1 143   3   2   2   4  20   1   2   1   1 MEDIENKKULTURWISSENSCHAFFTPSYCHOLOGI   4   5   0   0   6   0
Pudel1 143   3   2   2   4  20   1   2   1   1 MEDIENKKULTURWISSENSCHAFFTPSYCHOLOGI   4   6   0   0   2   0
Pudel1 143   3   2   2   4  20   1   2   1   1 MEDIENKKULTURWISSENSCHAFFTPSYCHOLOGI   4   7   0   0   1   0
Pudel1 143   3   2   2   4  20   1   2   1   1 MEDIENKKULTURWISSENSCHAFFTPSYCHOLOGI   4   8   0   0   4   0
Pudel1 143   3   2   2   4  20   1   2   1   1 MEDIENKKULTURWISSENSCHAFFTPSYCHOLOGI   4   9   0   0   5   0
Pudel1 143   3   2   2   4  20   1   2   1   1 MEDIENKKULTURWISSENSCHAFFTPSYCHOLOGI   4  10   0   0   2   0
Pudel1 143   3   2   2   4  20   1   2   1   1 MEDIENKKULTURWISSENSCHAFFTPSYCHOLOGI   4  11   0   0   3   0
Pudel1 143   3   2   2   4  20   1   2   1   1 MEDIENKKULTURWISSENSCHAFFTPSYCHOLOGI   4  12   0   0   1   0
Pudel1 143   3   2   2   4  20   1   2   1   1 MEDIENKKULTURWISSENSCHAFFTPSYCHOLOGI   4  13   0   0   4   0
Pudel1 143   3   2   2   4  20   1   2   1   1 MEDIENKKULTURWISSENSCHAFFTPSYCHOLOGI   4  14   0   0   2   0
Pudel1 143   3   2   2   4  20   1   2   1   1 MEDIENKKULTURWISSENSCHAFFTPSYCHOLOGI   4  15   0   0   1   0
Pudel1 143   3   2   2   4  20   1   2   1   1 MEDIENKKULTURWISSENSCHAFFTPSYCHOLOGI   4  16   0   0   6   0
Pudel1 143   3   2   2   4  20   1   2   1   1 MEDIENKKULTURWISSENSCHAFFTPSYCHOLOGI   4  17   0   0   4   0
Pudel1 143   3   2   2   4  20   1   2   1   1 MEDIENKKULTURWISSENSCHAFFTPSYCHOLOGI   4  18   0   0   2   0
Pudel1 143   3   2   2   4  20   1   2   1   1 MEDIENKKULTURWISSENSCHAFFTPSYCHOLOGI   4  19   0   0   6   0
Pudel1 143   3   2   2   4  20   1   2   1   1 MEDIENKKULTURWISSENSCHAFFTPSYCHOLOGI   4  20   0   0   4   0
Pudel1 143   3   2   2   4  20   1   2   1   1 MEDIENKKULTURWISSENSCHAFFTPSYCHOLOGI   4  21   0   0   1   0
Pudel1 143   3   2   2   4  20   1   2   1   1 MEDIENKKULTURWISSENSCHAFFTPSYCHOLOGI   4  22   0   0   2   0
Pudel1 143   3   2   2   4  20   1   2   1   1 MEDIENKKULTURWISSENSCHAFFTPSYCHOLOGI   4  23   0   0   5   0
Pudel1 143   3   2   2   4  20   1   2   1   1 MEDIENKKULTURWISSENSCHAFFTPSYCHOLOGI   4  24   0   0   4   0
Pudel1 143   3   2   2   4  20   1   2   1   1 MEDIENKKULTURWISSENSCHAFFTPSYCHOLOGI   4  25   0   0   3   0
Pudel1 143   3   2   2   4  20   1   2   1   1 MEDIENKKULTURWISSENSCHAFFTPSYCHOLOGI   4  26   0   0   1   0
Pudel1 143   3   2   2   4  20   1   2   1   1 MEDIENKKULTURWISSENSCHAFFTPSYCHOLOGI   4  27   0   0   2   0
Pudel1 143   3   2   2   4  20   1   2   1   1 MEDIENKKULTURWISSENSCHAFFTPSYCHOLOGI   4  28   0   0   3   0
Pudel1 143   3   2   2   4  20   1   2   1   1 MEDIENKKULTURWISSENSCHAFFTPSYCHOLOGI   4  29   0   0   4   0
Pudel1 143   3   2   2   4  20   1   2   1   1 MEDIENKKULTURWISSENSCHAFFTPSYCHOLOGI   4  30   0   0   6   0
Pudel1 143   3   2   2   4  20   1   2   1   1 MEDIENKKULTURWISSENSCHAFFTPSYCHOLOGI   4  31   0   0   3   0
Pudel1 143   3   2   2   4  20   1   2   1   1 MEDIENKKULTURWISSENSCHAFFTPSYCHOLOGI   4  32   0   0   2   0
Pudel1 143   3   2   2   4  20   1   2   1   1 MEDIENKKULTURWISSENSCHAFFTPSYCHOLOGI   4  33   0   0   6   0
Pudel1 143   3   2   2   4  20   1   2   1   1 MEDIENKKULTURWISSENSCHAFFTPSYCHOLOGI   4  34   0   0   1   0
Pudel1 143   3   2   2   4  20   1   2   1   1 MEDIENKKULTURWISSENSCHAFFTPSYCHOLOGI   4  35   0   0   3   0
Pudel1 143   3   2   2   4  20   1   2   1   1 MEDIENKKULTURWISSENSCHAFFTPSYCHOLOGI   4  36   0   0   4   0
Pudel1 143   3   2   2   4  20   1   2   1   1 MEDIENKKULTURWISSENSCHAFFTPSYCHOLOGI   4  37   0   0   6   0
Pudel1 143   3   2   2   4  20   1   2   1   1 MEDIENKKULTURWISSENSCHAFFTPSYCHOLOGI   4  38   0   0   3   0
Pudel1 143   3   2   2   4  20   1   2   1   1 MEDIENKKULTURWISSENSCHAFFTPSYCHOLOGI   4  39   0   0   2   0
Pudel1 143   3   2   2   4  20   1   2   1   1 MEDIENKKULTURWISSENSCHAFFTPSYCHOLOGI   4  40   0   0   6   0
Pudel1 143   3   2   2   4  20   1   2   1   1 MEDIENKKULTURWISSENSCHAFFTPSYCHOLOGI   4  41   0   0   3   0
Pudel1 143   3   2   2   4  20   1   2   1   1 MEDIENKKULTURWISSENSCHAFFTPSYCHOLOGI   4  42   0   0   1   0
Pudel1 143   3   2   2   4  20   1   2   1   1 MEDIENKKULTURWISSENSCHAFFTPSYCHOLOGI   4  43   0   0   5   0
Pudel1 143   3   2   2   4  20   1   2   1   1 MEDIENKKULTURWISSENSCHAFFTPSYCHOLOGI   4  44   0   0   3   0
Pudel1 143   3   2   2   4  20   1   2   1   1 MEDIENKKULTURWISSENSCHAFFTPSYCHOLOGI   4  45   0   0   2   0
Pudel1 143   3   2   2   4  20   1   2   1   1 MEDIENKKULTURWISSENSCHAFFTPSYCHOLOGI   4  46   0   0   1   0
Pudel1 143   3   2   2   4  20   1   2   1   1 MEDIENKKULTURWISSENSCHAFFTPSYCHOLOGI   4  47   0   0   3   0
Pudel1 143   3   2   2   4  20   1   2   1   1 MEDIENKKULTURWISSENSCHAFFTPSYCHOLOGI   4  48   0   0   2   0
Pudel1 143   3   2   2   4  20   1   2   1   1 MEDIENKKULTURWISSENSCHAFFTPSYCHOLOGI   4  49   0   0   6   0
Pudel1 143   3   2   2   4  20   1   2   1   1 MEDIENKKULTURWISSENSCHAFFTPSYCHOLOGI   4  50   0   0   3   0
Pudel1 143   3   2   2   4  20   1   2   1   1 MEDIENKKULTURWISSENSCHAFFTPSYCHOLOGI   4  51   0   0   1   0
Pudel1 143   3   2   2   4  20   1   2   1   1 MEDIENKKULTURWISSENSCHAFFTPSYCHOLOGI   4  52   0   0   6   0
Pudel1 143   3   2   2   4  20   1   2   1   1 MEDIENKKULTURWISSENSCHAFFTPSYCHOLOGI   4  53   0   0   4   0
Pudel1 143   3   2   2   4  20   1   2   1   1 MEDIENKKULTURWISSENSCHAFFTPSYCHOLOGI   4  54   0   0   5   0
Pudel1 143   3   2   2   4  20   1   2   1   1 MEDIENKKULTURWISSENSCHAFFTPSYCHOLOGI   4  55   0   0   6   0
Pudel1 143   3   2   2   4  20   1   2   1   1 MEDIENKKULTURWISSENSCHAFFTPSYCHOLOGI   4  56   0   0   4   0
Pudel1 143   3   2   2   4  20   1   2   1   1 MEDIENKKULTURWISSENSCHAFFTPSYCHOLOGI   4  57   0   0   2   0
Pudel1 143   3   2   2   4  20   1   2   1   1 MEDIENKKULTURWISSENSCHAFFTPSYCHOLOGI   4  58   0   0   1   0
Pudel1 143   3   2   2   4  20   1   2   1   1 MEDIENKKULTURWISSENSCHAFFTPSYCHOLOGI   4  59   0   0   3   0
Pudel1 143   3   2   2   4  20   1   2   1   1 MEDIENKKULTURWISSENSCHAFFTPSYCHOLOGI   4  60   0   0   2   0
Pudel1 143   3   2   2   4  20   1   2   1   1 MEDIENKKULTURWISSENSCHAFFTPSYCHOLOGI   4  61   0   0   5   0
Pudel1 143   3   2   2   4  20   1   2   1   1 MEDIENKKULTURWISSENSCHAFFTPSYCHOLOGI   4  62   0   0   1   0
Pudel1 143   3   2   2   4  20   1   2   1   1 MEDIENKKULTURWISSENSCHAFFTPSYCHOLOGI   4  63   0   0   4   0
Pudel1 143   3   2   2   4  20   1   2   1   1 MEDIENKKULTURWISSENSCHAFFTPSYCHOLOGI   4  64   0   0   3   0
Pudel1 143   3   2   2   4  20   1   2   1   1 MEDIENKKULTURWISSENSCHAFFTPSYCHOLOGI   4  65   0   0   2   0
Pudel1 143   3   2   2   4  20   1   2   1   1 MEDIENKKULTURWISSENSCHAFFTPSYCHOLOGI   4  66   0   0   4   0
Pudel1 143   3   2   2   4  20   1   2   1   1 MEDIENKKULTURWISSENSCHAFFTPSYCHOLOGI   4  67   0   0   3   0
Pudel1 143   3   2   2   4  20   1   2   1   1 MEDIENKKULTURWISSENSCHAFFTPSYCHOLOGI   4  68   0   0   5   0
Pudel1 143   3   2   2   4  20   1   2   1   1 MEDIENKKULTURWISSENSCHAFFTPSYCHOLOGI   4  69   0   0   4   0
Pudel1 143   3   2   2   4  20   1   2   1   1 MEDIENKKULTURWISSENSCHAFFTPSYCHOLOGI   4  70   0   0   6   0
Pudel1 143   3   2   2   4  20   1   2   1   1 MEDIENKKULTURWISSENSCHAFFTPSYCHOLOGI   4  71   0   0   5   0
Pudel1 143   3   2   2   4  20   1   2   1   1 MEDIENKKULTURWISSENSCHAFFTPSYCHOLOGI   4  72   0   0   4   0
Pudel1 143   3   2   2   4  20   1   2   1   1 MEDIENKKULTURWISSENSCHAFFTPSYCHOLOGI   4  73   0   0   6   0
Pudel1 143   3   2   2   4  20   1   2   1   1 MEDIENKKULTURWISSENSCHAFFTPSYCHOLOGI   4  74   0   0   5   0
Pudel1 143   3   2   2   4  20   1   2   1   1 MEDIENKKULTURWISSENSCHAFFTPSYCHOLOGI   4  75   0   0   4   0
Pudel1 143   3   2   2   4  20   1   2   1   1 MEDIENKKULTURWISSENSCHAFFTPSYCHOLOGI   4  76   0   0   3   0
Pudel1 143   3   2   2   4  20   1   2   1   1 MEDIENKKULTURWISSENSCHAFFTPSYCHOLOGI   4  77   0   0   1   0
Pudel1 143   3   2   2   4  20   1   2   1   1 MEDIENKKULTURWISSENSCHAFFTPSYCHOLOGI   4  78   0   0   6   0
Pudel1 143   3   2   2   4  20   1   2   1   1 MEDIENKKULTURWISSENSCHAFFTPSYCHOLOGI   4  79   0   0   5   0
Pudel1 143   3   2   2   4  20   1   2   1   1 MEDIENKKULTURWISSENSCHAFFTPSYCHOLOGI   4  80   0   0   3   0
Pudel1 143   3   2   2   4  20   1   2   1   1 MEDIENKKULTURWISSENSCHAFFTPSYCHOLOGI   4  81   0   0   1   0
Pudel1 143   3   2   2   4  20   1   2   1   1 MEDIENKKULTURWISSENSCHAFFTPSYCHOLOGI   4  82   0   0   2   0
Pudel1 143   3   2   2   4  20   1   2   1   1 MEDIENKKULTURWISSENSCHAFFTPSYCHOLOGI   4  83   0   0   6   0
Pudel1 143   3   2   2   4  20   1   2   1   1 MEDIENKKULTURWISSENSCHAFFTPSYCHOLOGI   4  84   0   0   5   0
Pudel1 143   3   2   2   4  20   1   2   1   1 MEDIENKKULTURWISSENSCHAFFTPSYCHOLOGI   4  85   0   0   1   0
Pudel1 143   3   2   2   4  20   1   2   1   1 MEDIENKKULTURWISSENSCHAFFTPSYCHOLOGI   4  86   0   0   2   0
Pudel1 143   3   2   2   4  20   1   2   1   1 MEDIENKKULTURWISSENSCHAFFTPSYCHOLOGI   4  87   0   0   3   0
Pudel1 143   3   2   2   4  20   1   2   1   1 MEDIENKKULTURWISSENSCHAFFTPSYCHOLOGI   4  88   0   0   1   0
Pudel1 143   3   2   2   4  20   1   2   1   1 MEDIENKKULTURWISSENSCHAFFTPSYCHOLOGI   4  89   0   0   2   0
Pudel1 143   3   2   2   4  20   1   2   1   1 MEDIENKKULTURWISSENSCHAFFTPSYCHOLOGI   4  90   0   0   6   0
Pudel1 143   3   2   2   4  20   1   2   1   1 MEDIENKKULTURWISSENSCHAFFTPSYCHOLOGI   4  91   0   0   1   0
Pudel1 143   3   2   2   4  20   1   2   1   1 MEDIENKKULTURWISSENSCHAFFTPSYCHOLOGI   4  92   0   0   2   0
Pudel1 143   3   2   2   4  20   1   2   1   1 MEDIENKKULTURWISSENSCHAFFTPSYCHOLOGI   4  93   0   0   4   0
Pudel1 143   3   2   2   4  20   1   2   1   1 MEDIENKKULTURWISSENSCHAFFTPSYCHOLOGI   4  94   0   0   6   0
Pudel1 143   3   2   2   4  20   1   2   1   1 MEDIENKKULTURWISSENSCHAFFTPSYCHOLOGI   4  95   0   0   5   0
Pudel1 143   3   2   2   4  20   1   2   1   1 MEDIENKKULTURWISSENSCHAFFTPSYCHOLOGI   4  96   0   0   1   0
Pudel1 143   3   2   2   4  20   1   2   1   1 MEDIENKKULTURWISSENSCHAFFTPSYCHOLOGI   4  97   0   0   3   0
Pudel1 143   3   2   2   4  20   1   2   1   1 MEDIENKKULTURWISSENSCHAFFTPSYCHOLOGI   4  98   0   0   2   0
Pudel1 143   3   2   2   4  20   1   2   1   1 MEDIENKKULTURWISSENSCHAFFTPSYCHOLOGI   4  99   0   0   5   0
Pudel1 143   3   2   2   4  20   1   2   1   1 MEDIENKKULTURWISSENSCHAFFTPSYCHOLOGI   4 100   0   0   6   0
Pudel1 143   3   2   2   4  20   1   2   1   1 MEDIENKKULTURWISSENSCHAFFTPSYCHOLOGI   4 101   0   0   2   0
Pudel1 143   3   2   2   4  20   1   2   1   1 MEDIENKKULTURWISSENSCHAFFTPSYCHOLOGI   4 102   0   0   4   0
Pudel1 143   3   2   2   4  20   1   2   1   1 MEDIENKKULTURWISSENSCHAFFTPSYCHOLOGI   4 103   0   0   1   0
Pudel1 143   3   2   2   4  20   1   2   1   1 MEDIENKKULTURWISSENSCHAFFTPSYCHOLOGI   4 104   0   0   3   0
Pudel1 143   3   2   2   4  20   1   2   1   1 MEDIENKKULTURWISSENSCHAFFTPSYCHOLOGI   4 105   0   0   6   0
Pudel1 143   3   2   2   4  20   1   2   1   1 MEDIENKKULTURWISSENSCHAFFTPSYCHOLOGI   4 106   0   0   4   0
Pudel1 143   3   2   2   4  20   1   2   1   1 MEDIENKKULTURWISSENSCHAFFTPSYCHOLOGI   4 107   0   0   2   0
Pudel1 143   3   2   2   4  20   1   2   1   1 MEDIENKKULTURWISSENSCHAFFTPSYCHOLOGI   4 108   0   0   1   0
Pudel1 143   3   2   2   4  20   1   2   1   1 MEDIENKKULTURWISSENSCHAFFTPSYCHOLOGI   4 109   0   0   3   0
Pudel1 143   3   2   2   4  20   1   2   1   1 MEDIENKKULTURWISSENSCHAFFTPSYCHOLOGI   4 110   0   0   6   0
Pudel1 143   3   2   2   4  20   1   2   1   1 MEDIENKKULTURWISSENSCHAFFTPSYCHOLOGI   4 111   0   0   4   0
Pudel1 143   3   2   2   4  20   1   2   1   1 MEDIENKKULTURWISSENSCHAFFTPSYCHOLOGI   4 112   0   0   3   0
Pudel1 143   3   2   2   4  20   1   2   1   1 MEDIENKKULTURWISSENSCHAFFTPSYCHOLOGI   4 113   0   0   5   0
Pudel1 143   3   2   2   4  20   1   2   1   1 MEDIENKKULTURWISSENSCHAFFTPSYCHOLOGI   4 114   0   0   1   0
Pudel1 143   3   2   2   4  20   1   2   1   1 MEDIENKKULTURWISSENSCHAFFTPSYCHOLOGI   4 115   0   0   6   0
Pudel1 143   3   2   2   4  20   1   2   1   1 MEDIENKKULTURWISSENSCHAFFTPSYCHOLOGI   4 116   0   0   2   0
Pudel1 143   3   2   2   4  20   1   2   1   1 MEDIENKKULTURWISSENSCHAFFTPSYCHOLOGI   4 117   0   0   4   0
Pudel1 143   3   2   2   4  20   1   2   1   1 MEDIENKKULTURWISSENSCHAFFTPSYCHOLOGI   4 118   0   0   1   0
Pudel1 143   3   2   2   4  20   1   2   1   1 MEDIENKKULTURWISSENSCHAFFTPSYCHOLOGI   4 119   0   0   2   0
Pudel1 143   3   2   2   4  20   1   2   1   1 MEDIENKKULTURWISSENSCHAFFTPSYCHOLOGI   4 120   0   0   3   0
Pudel1 143   3   2   2   4  20   1   2   1   1 MEDIENKKULTURWISSENSCHAFFTPSYCHOLOGI   4 121   0   0   4   0
Pudel1 143   3   2   2   4  20   1   2   1   1 MEDIENKKULTURWISSENSCHAFFTPSYCHOLOGI   4 122   0   0   5   0
Pudel1 143   3   2   2   4  20   1   2   1   1 MEDIENKKULTURWISSENSCHAFFTPSYCHOLOGI   4 123   0   0   1   0
Pudel1 143   3   2   2   4  20   1   2   1   1 MEDIENKKULTURWISSENSCHAFFTPSYCHOLOGI   4 124   0   0   2   0
Pudel1 143   3   2   2   4  20   1   2   1   1 MEDIENKKULTURWISSENSCHAFFTPSYCHOLOGI   4 125   0   0   6   0
Pudel1 143   3   2   2   4  20   1   2   1   1 MEDIENKKULTURWISSENSCHAFFTPSYCHOLOGI   4 126   0   0   4   0
Pudel1 143   3   2   2   4  20   1   2   1   1 MEDIENKKULTURWISSENSCHAFFTPSYCHOLOGI   4 127   0   0   3   0
Pudel1 143   3   2   2   4  20   1   2   1   1 MEDIENKKULTURWISSENSCHAFFTPSYCHOLOGI   4 128   0   0   5   0
Pudel1 143   3   2   2   4  20   1   2   1   1 MEDIENKKULTURWISSENSCHAFFTPSYCHOLOGI   4 129   0   0   6   0
Pudel1 143   3   2   2   4  20   1   2   1   1 MEDIENKKULTURWISSENSCHAFFTPSYCHOLOGI   4 130   0   0   1   0
Pudel1 143   3   2   2   4  20   1   2   1   1 MEDIENKKULTURWISSENSCHAFFTPSYCHOLOGI   4 131   0   0   5   0
Pudel1 143   3   2   2   4  20   1   2   1   1 MEDIENKKULTURWISSENSCHAFFTPSYCHOLOGI   4 132   0   0   3   0
Pudel1 143   3   2   2   4  20   1   2   1   1 MEDIENKKULTURWISSENSCHAFFTPSYCHOLOGI   4 133   0   0   2   0
Pudel1 143   3   2   2   4  20   1   2   1   1 MEDIENKKULTURWISSENSCHAFFTPSYCHOLOGI   4 134   0   0   4   0
Pudel1 143   3   2   2   4  20   1   2   1   1 MEDIENKKULTURWISSENSCHAFFTPSYCHOLOGI   4 135   0   0   5   0
Pudel1 143   3   2   2   4  20   1   2   1   1 MEDIENKKULTURWISSENSCHAFFTPSYCHOLOGI   4 136   0   0   2   0
Pudel1 143   3   2   2   4  20   1   2   1   1 MEDIENKKULTURWISSENSCHAFFTPSYCHOLOGI   4 137   0   0   3   0
Pudel1 143   3   2   2   4  20   1   2   1   1 MEDIENKKULTURWISSENSCHAFFTPSYCHOLOGI   4 138   0   0   4   0
Pudel1 143   3   2   2   4  20   1   2   1   1 MEDIENKKULTURWISSENSCHAFFTPSYCHOLOGI   4 139   0   0   6   0
Pudel1 143   3   2   2   4  20   1   2   1   1 MEDIENKKULTURWISSENSCHAFFTPSYCHOLOGI   4 140   0   0   2   0
Pudel1 143   3   2   2   4  20   1   2   1   1 MEDIENKKULTURWISSENSCHAFFTPSYCHOLOGI   4 141   0   0   1   0
Pudel1 143   3   2   2   4  20   1   2   1   1 MEDIENKKULTURWISSENSCHAFFTPSYCHOLOGI   4 142   0   0   4   0
Pudel1 143   3   2   2   4  20   1   2   1   1 MEDIENKKULTURWISSENSCHAFFTPSYCHOLOGI   4 143   0   0   2   0
Pudel1 143   3   2   2   4  20   1   2   1   1 MEDIENKKULTURWISSENSCHAFFTPSYCHOLOGI   4 144   0   0   6   0
Pudel1 143   3   2   2   4  20   1   2   1   1 MEDIENKKULTURWISSENSCHAFFTPSYCHOLOGI   5   1   0   0   6   0
Pudel1 143   3   2   2   4  20   1   2   1   1 MEDIENKKULTURWISSENSCHAFFTPSYCHOLOGI   5   2   0   0   4   0
Pudel1 143   3   2   2   4  20   1   2   1   1 MEDIENKKULTURWISSENSCHAFFTPSYCHOLOGI   5   3   0   0   5   0
Pudel1 143   3   2   2   4  20   1   2   1   1 MEDIENKKULTURWISSENSCHAFFTPSYCHOLOGI   5   4   0   0   6   0
Pudel1 143   3   2   2   4  20   1   2   1   1 MEDIENKKULTURWISSENSCHAFFTPSYCHOLOGI   5   5   0   0   1   0
Pudel1 143   3   2   2   4  20   1   2   1   1 MEDIENKKULTURWISSENSCHAFFTPSYCHOLOGI   5   6   0   0   2   0
Pudel1 143   3   2   2   4  20   1   2   1   1 MEDIENKKULTURWISSENSCHAFFTPSYCHOLOGI   5   7   0   0   4   0
Pudel1 143   3   2   2   4  20   1   2   1   1 MEDIENKKULTURWISSENSCHAFFTPSYCHOLOGI   5   8   0   0   5   0
Pudel1 143   3   2   2   4  20   1   2   1   1 MEDIENKKULTURWISSENSCHAFFTPSYCHOLOGI   5   9   0   0   6   0
Pudel1 143   3   2   2   4  20   1   2   1   1 MEDIENKKULTURWISSENSCHAFFTPSYCHOLOGI   5  10   0   0   4   0
Pudel1 143   3   2   2   4  20   1   2   1   1 MEDIENKKULTURWISSENSCHAFFTPSYCHOLOGI   5  11   0   0   1   0
Pudel1 143   3   2   2   4  20   1   2   1   1 MEDIENKKULTURWISSENSCHAFFTPSYCHOLOGI   5  12   0   0   2   0
Pudel1 143   3   2   2   4  20   1   2   1   1 MEDIENKKULTURWISSENSCHAFFTPSYCHOLOGI   5  13   0   0   6   0
Pudel1 143   3   2   2   4  20   1   2   1   1 MEDIENKKULTURWISSENSCHAFFTPSYCHOLOGI   5  14   0   0   4   0
Pudel1 143   3   2   2   4  20   1   2   1   1 MEDIENKKULTURWISSENSCHAFFTPSYCHOLOGI   5  15   0   0   3   0
Pudel1 143   3   2   2   4  20   1   2   1   1 MEDIENKKULTURWISSENSCHAFFTPSYCHOLOGI   5  16   0   0   2   0
Pudel1 143   3   2   2   4  20   1   2   1   1 MEDIENKKULTURWISSENSCHAFFTPSYCHOLOGI   5  17   0   0   6   0
Pudel1 143   3   2   2   4  20   1   2   1   1 MEDIENKKULTURWISSENSCHAFFTPSYCHOLOGI   5  18   0   0   4   0
Pudel1 143   3   2   2   4  20   1   2   1   1 MEDIENKKULTURWISSENSCHAFFTPSYCHOLOGI   5  19   0   0   3   0
Pudel1 143   3   2   2   4  20   1   2   1   1 MEDIENKKULTURWISSENSCHAFFTPSYCHOLOGI   5  20   0   0   2   0
Pudel1 143   3   2   2   4  20   1   2   1   1 MEDIENKKULTURWISSENSCHAFFTPSYCHOLOGI   5  21   0   0   6   0
Pudel1 143   3   2   2   4  20   1   2   1   1 MEDIENKKULTURWISSENSCHAFFTPSYCHOLOGI   5  22   0   0   1   0
Pudel1 143   3   2   2   4  20   1   2   1   1 MEDIENKKULTURWISSENSCHAFFTPSYCHOLOGI   5  23   0   0   4   0
Pudel1 143   3   2   2   4  20   1   2   1   1 MEDIENKKULTURWISSENSCHAFFTPSYCHOLOGI   5  24   0   0   5   0
